Date,Hour,Operator,Batch Serial Number,Measure number,Measure state,Serial Number,L 64.8,L 35.4,L 46.6,L 82,L 128.6,L 164,Runout E31-E22,Runout E21-E12,Runout E11 tube end,Angular difference E32-E12 pos tool,Angular difference E31-E12 pos tool,Angular difference E22-E12 pos tool,Angular difference E21-E12 pos tool,Angular difference E11-E12 pos tool,
Drawing Id,,,,,,,52.6P,52.5P,52.4P,52.3P,52.2P,52.1P,301,301,301,29.3P,29.3P,29.2P,29.2P,29.1P
Description,,,,,,,,,,,,,,,,,,,,
Nominal value,,,,,,,64.8000,35.4000,46.6000,82.0000,128.6000,164.0000,0.0000,0.0000,0.0000,240.0000,240.0000,120.0000,120.0000,0.0000
03-09-2025,03:58:12,Administrator: user,,479,0,480022280252460115,64.6173,35.3889,46.6659,82.0388,128.6486,164.0367,0.0426,0.0373,0.0046,239.9993,240.2058,121.0769,119.6336,-0.2498
03-09-2025,03:59:20,Administrator: user,,480,0,480022280252460089,64.5840,35.4170,46.5721,82.0395,128.6358,164.0005,0.0501,0.0507,0.0098,240.2429,240.3974,120.4965,120.2862,0.6877
03-09-2025,04:00:31,Administrator: user,,481,0,480022280252460093,64.6202,35.4211,46.5763,82.0375,128.6235,164.0394,0.0752,0.1109,0.0041,241.2883,241.5177,121.3249,121.3983,-0.3427
03-09-2025,04:01:41,Administrator: user,,482,0,480022280252460092,64.6140,35.4277,46.6335,82.0033,128.5710,164.0078,0.0580,0.0664,0.0044,240.9184,241.2088,120.5205,120.5295,-1.1001
03-09-2025,04:02:53,Administrator: user,,483,2,480022280252460094,64.1468,35.3685,46.6751,82.1563,128.7601,164.0147,0.0342,0.0123,0.0077,240.3266,240.6712,120.5930,120.6516,-1.1280
03-09-2025,04:04:07,Administrator: user,,484,2,480022280252460085,64.5652,35.4207,46.7040,82.0931,128.6726,164.1013,0.1326,0.1972,0.0069,241.6270,240.9016,120.3835,120.7742,-0.3099
03-09-2025,04:08:30,Administrator: user,,485,0,480022280252460091,64.5908,35.4216,46.6831,82.0429,128.6305,164.0534,0.0424,0.0346,0.0257,240.6132,241.3437,120.9100,119.9856,-0.1280
03-09-2025,07:40:11,Operator: operator 1,,486,0,480022280252460197,64.6057,35.4946,46.5584,82.0354,128.5725,164.0157,0.0489,0.1152,0.0049,240.6167,238.5528,121.0714,118.8279,0.6359
03-09-2025,07:41:33,Operator: operator 1,,487,2,480022280252460202,64.2306,35.4244,46.6383,82.0247,128.6363,164.0396,0.0281,0.0281,0.0079,239.3259,239.0748,119.6809,119.3633,1.2766
03-09-2025,07:42:38,Operator: operator 1,,488,2,480022280252460214,64.1757,35.3871,46.6319,82.0294,128.6415,164.0233,0.0705,0.0811,0.0164,240.1815,240.5526,120.4918,119.2052,0.9588
03-09-2025,07:44:18,Operator: operator 1,,489,2,480022280252460160,64.1399,35.4530,46.5496,82.0097,128.5815,164.0439,0.0609,0.0755,0.0105,239.9788,238.9329,119.0259,119.1478,0.3956
03-09-2025,07:45:47,Operator: operator 1,,490,1,480022280252460245,64.5607,35.4073,46.6137,82.0418,128.5931,164.0387,0.0383,0.1095,0.0271,239.5609,238.8555,119.8560,119.2675,1.9011
03-09-2025,07:47:05,Operator: operator 1,,491,0,480022280252460241,64.6013,35.4560,46.6401,82.0511,128.6408,164.0578,0.0576,0.0931,0.0184,240.9568,240.3849,120.3079,119.6241,0.2252
03-09-2025,07:48:20,Operator: operator 1,,492,2,480022280252460246,64.2437,35.4252,46.6465,82.0389,128.6096,164.0544,0.0982,0.1255,0.0131,241.0424,239.2940,119.7940,118.4681,1.3888
03-09-2025,07:49:46,Operator: operator 1,,493,2,480022280252460244,64.1745,35.4263,46.6142,82.0034,128.5994,164.0225,0.1119,0.1712,0.0172,241.1693,240.9362,121.5614,119.9605,0.1679
03-09-2025,07:51:42,Operator: operator 1,,494,2,480022280252460228,64.1721,35.4031,46.5701,82.0248,128.6275,164.0306,0.0409,0.0851,0.0218,241.1762,239.8591,121.3156,119.7698,-0.0272
03-09-2025,07:53:03,Operator: operator 1,,495,1,480022280252460247,64.6029,35.4878,46.6284,82.0838,128.6449,164.0413,0.0560,0.0347,0.0111,239.8466,238.9880,118.8924,118.1805,1.4351
03-09-2025,07:54:10,Operator: operator 1,,496,1,480022280252460242,64.3854,35.3888,46.5318,82.0303,128.5890,164.0122,0.0510,0.0996,0.0155,240.8142,239.3340,120.9963,119.4535,0.1253
03-09-2025,07:56:18,Operator: operator 1,,497,0,480022280252460243,64.6218,35.4025,46.6091,82.0377,128.6157,164.0239,0.0722,0.0764,0.0095,241.0660,239.8487,120.6820,119.9629,0.8237
03-09-2025,07:57:34,Operator: operator 1,,498,2,480022280252460248,64.2449,35.3932,46.6617,82.0444,128.6668,164.0729,0.1107,0.1642,0.0297,240.9264,239.0554,119.6417,118.4678,0.9912
03-09-2025,07:58:55,Operator: operator 1,,499,0,480022280252460251,64.5505,35.4308,46.6621,82.0956,128.6857,164.1061,0.0228,0.0764,0.0139,240.7710,239.6325,119.8918,119.9115,1.1609
03-09-2025,08:00:07,Operator: operator 1,,500,0,480022280252460259,64.6216,35.3970,46.6501,82.0461,128.5931,164.0321,0.0609,0.0989,0.0211,240.8817,239.8873,121.4511,118.7112,0.6604
03-09-2025,08:01:20,Operator: operator 1,,501,0,480022280252460249,64.5778,35.4373,46.6525,82.0070,128.6191,163.9751,0.0361,0.1079,0.0213,239.9969,238.5373,120.2544,119.2436,1.0121
03-09-2025,08:02:29,Operator: operator 1,,502,0,480022280252460229,64.5758,35.3914,46.6003,82.0450,128.6493,164.0129,0.0506,0.1117,0.0186,240.0662,239.7004,120.5657,120.2989,1.0477
03-09-2025,08:27:55,Operator: operator 1,,502,0,480022280252460257,64.6013,35.4223,46.5757,82.0289,128.6415,164.0136,0.0390,0.0745,0.0133,240.9176,239.9056,121.2423,119.5385,-0.1865
03-09-2025,08:34:06,Operator: operator 1,,503,0,480022280252460255,64.6098,35.4159,46.6522,82.0394,128.6192,164.0245,0.0335,0.0697,0.0081,240.6781,240.1244,121.1454,119.4084,0.5724
03-09-2025,08:36:24,Operator: operator 1,,504,0,480022280252460253,64.5718,35.4363,46.6066,82.0211,128.6377,164.0716,0.0661,0.0753,0.0025,240.5989,239.5132,121.2680,119.5592,1.2325
03-09-2025,08:39:04,Operator: operator 1,,505,2,480022280252460256,64.1764,35.3710,46.6483,82.0444,128.6045,164.0287,0.0691,0.1247,0.0072,240.7745,240.0367,120.8625,120.3108,0.4478
03-09-2025,09:00:57,Operator: operator 1,,506,2,480022280252460234,64.2100,35.4848,46.6194,81.9619,128.5703,164.0194,0.0785,0.1638,0.0151,240.6994,239.6596,121.8096,119.3961,0.7567
03-09-2025,09:02:53,Operator: operator 1,,507,1,480022280252460237,64.5676,35.3691,46.6044,82.0803,128.6670,164.0672,0.0554,0.0473,0.0221,241.6054,240.1427,120.8011,119.9231,1.0696
03-09-2025,09:04:05,Operator: operator 1,,508,2,480022280252460238,64.1366,35.4104,46.5928,81.9650,128.6057,164.0648,0.0500,0.0703,0.0095,240.0433,238.9465,120.0750,119.2191,0.6410
03-09-2025,09:05:11,Operator: operator 1,,509,2,480022280252460235,64.6292,35.4447,46.6391,81.9945,128.6239,164.0308,0.0740,0.1518,0.0101,240.1413,239.4207,121.7057,119.9500,0.2308
03-09-2025,09:06:22,Operator: operator 1,,510,1,480022280252460286,64.6305,35.4669,46.6216,82.0030,128.5627,164.0075,0.0466,0.0996,0.0131,240.0579,238.3245,119.4429,118.5165,1.1546
03-09-2025,09:07:55,Operator: operator 1,,511,2,480022280252460280,64.3551,35.4656,46.6266,82.0451,128.6444,164.0604,0.0475,0.0748,0.0045,240.6943,238.8701,119.9989,117.8309,1.3721
03-09-2025,09:09:11,Operator: operator 1,,512,2,480022280252460284,64.2953,35.4351,46.5443,82.0642,128.6179,164.0301,0.0690,0.1102,0.0051,239.8219,239.8033,120.2194,119.2183,1.1191
03-09-2025,09:10:43,Operator: operator 1,,513,0,480022280252460285,64.6404,35.4331,46.6209,82.0075,128.6141,164.0207,0.0450,0.0873,0.0040,240.1867,238.7971,120.8414,118.8322,1.1802
03-09-2025,09:11:52,Operator: operator 1,,514,2,480022280252460282,64.1653,35.4491,46.6138,82.0352,128.6416,164.1702,0.0728,0.0892,0.0039,240.1675,239.2942,120.5998,118.4160,1.1611
03-09-2025,09:13:06,Operator: operator 1,,515,0,480022280252460283,64.6311,35.4829,46.6081,82.0451,128.6201,164.0395,0.0486,0.0972,0.0275,241.1423,240.3402,121.2069,119.8520,0.4298
03-09-2025,09:14:26,Operator: operator 1,,516,0,480022280252460277,64.6049,35.4565,46.6273,82.1032,128.6911,164.0364,0.0379,0.0631,0.0047,240.6585,238.4512,121.0561,119.3377,1.3159
03-09-2025,09:15:36,Operator: operator 1,,517,1,480022280252460279,64.5814,35.4390,46.5875,81.9887,128.5959,163.9891,0.0602,0.0718,0.0075,240.6516,238.3895,120.5748,118.8486,1.2217
03-09-2025,09:18:21,Operator: operator 1,,518,1,480022280252460271,64.6051,35.5347,46.6250,81.9878,128.6351,163.9855,0.0512,0.0777,0.0038,239.4847,238.6172,119.8579,118.3733,1.2333
03-09-2025,09:19:48,Operator: operator 1,,519,0,480022280252460269,64.6028,35.4903,46.6405,82.0584,128.6635,164.0536,0.0858,0.0906,0.0043,241.4888,239.5636,120.9896,119.5021,1.2019
03-09-2025,09:21:20,Operator: operator 1,,520,0,480022280252460265,64.5556,35.4540,46.6439,82.0206,128.6339,164.0032,0.0325,0.0441,0.0268,240.4304,238.9940,120.9722,119.6953,1.2729
03-09-2025,09:22:26,Operator: operator 1,,521,1,480022280252460263,64.5689,35.4550,46.6431,82.0378,128.6601,164.0441,0.0184,0.0410,0.0022,239.7757,238.5569,120.5760,118.2465,1.8967
03-09-2025,09:23:30,Operator: operator 1,,522,2,480022280252460264,64.4130,35.3765,46.5821,82.0214,128.6127,164.0457,0.0324,0.0223,0.0404,239.5884,238.2706,119.7211,118.1861,2.4520
03-09-2025,09:24:45,Operator: operator 1,,523,0,480022280252460261,64.5697,35.3817,46.6146,82.0368,128.5261,164.0240,0.0198,0.0997,0.0065,240.3098,238.6967,120.9350,118.9277,0.9378
03-09-2025,09:25:52,Operator: operator 1,,524,0,480022280252460239,64.5256,35.2391,46.7808,82.1461,128.7608,164.0079,0.0258,0.0504,0.0044,240.5663,239.3972,120.7789,119.1296,0.4373
03-09-2025,09:26:54,Operator: operator 1,,525,2,480022280252460262,64.1786,35.3763,46.6010,82.0180,128.6206,164.0374,0.0178,0.0419,0.0024,240.6873,239.0794,120.8306,119.4231,1.4007
03-09-2025,09:31:07,Operator: operator 1,,526,1,480022280252460305,64.6222,35.4283,46.6328,82.0593,128.6609,164.0531,0.0535,0.1015,0.0042,240.3483,239.0964,121.0462,118.5032,1.6638
03-09-2025,09:44:28,Operator: operator 1,,527,1,480022280252460305,64.6235,35.4285,46.6338,82.0597,128.6622,164.0533,0.0481,0.0980,0.0029,240.4172,239.1619,121.0781,118.5181,1.6273
03-09-2025,09:45:33,Operator: operator 1,,528,2,480022280252460301,64.5509,35.3581,46.7346,82.1548,128.7441,163.9892,0.1120,0.1820,0.0101,241.8302,239.8445,122.0174,121.3479,0.9857
03-09-2025,09:52:00,Operator: operator 1,,529,2,480022280252460304,64.1476,35.4977,46.6028,82.0213,128.6317,164.0326,0.0855,0.1162,0.0043,241.2364,239.2535,120.8154,118.9879,0.5169
03-09-2025,09:53:11,Operator: operator 1,,530,0,480022280252460303,64.5969,35.4529,46.6472,82.0494,128.6353,164.0792,0.0554,0.0883,0.0016,241.5090,239.1575,121.4267,118.9705,1.1871
03-09-2025,09:54:18,Operator: operator 1,,531,2,480022280252460300,64.1754,35.4437,46.6427,82.0389,128.6670,164.0615,0.1037,0.1275,0.0025,240.8913,239.5416,120.5383,118.9071,1.2397
